segmentId,newSegmentId,streetName,frc,distance_m,speedLimit,latitude,longitude,harmonicAverageSpeed,medianSpeed,averageSpeed,sampleSize,dateRangeId,timeSetId
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,27.8,34.0,34.2,123,1,5
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,32.2,37.0,39.5,83,1,6
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,34.4,36.0,38.0,100,1,7
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,24.9,30.0,32.1,165,1,8
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,16.4,29.0,29.9,274,1,9
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,23.9,28.0,28.3,483,1,10
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,21.0,27.0,26.9,646,1,11
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,18.7,24.0,23.7,923,1,12
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,17.0,21.0,21.4,1143,1,13
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,15.1,20.0,19.6,1242,1,14
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,13.0,19.0,19.4,1231,1,15
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,12.0,19.0,19.1,1240,1,16
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,15.2,21.0,20.9,1240,1,17
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,15.6,21.0,21.1,1290,1,18
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,16.5,23.0,22.3,1203,1,19
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,15.3,20.0,20.1,1309,1,20
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,16.2,20.0,20.3,1437,1,21
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,16.1,20.0,19.9,1413,1,22
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,15.8,20.0,20.4,1356,1,23
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,20.3,24.0,24.3,1149,1,24
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,22.7,27.0,27.0,896,1,25
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,28.6,34.0,34.4,678,1,2
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,29.3,36.0,36.3,413,1,3
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,35.7,38.0,39.6,218,1,4
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,29.9,38.0,37.8,123,1,5
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,37.3,44.0,44.0,83,1,6
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,37.4,40.0,41.5,101,1,7
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,13.0,34.0,34.7,166,1,8
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,12.4,33.0,32.7,279,1,9
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,25.1,31.0,31.3,489,1,10
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,22.2,30.0,29.8,655,1,11
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,18.5,27.0,26.6,929,1,12
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,18.0,24.0,23.5,1151,1,13
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,16.3,23.0,22.2,1254,1,14
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,13.9,21.0,21.5,1246,1,15
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,12.1,21.0,21.2,1252,1,16
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,14.2,23.0,23.2,1252,1,17
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,16.5,24.0,24.0,1297,1,18
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,17.2,26.0,24.9,1214,1,19
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,17.3,23.0,22.7,1326,1,20
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,18.0,23.0,23.2,1453,1,21
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,17.9,23.0,22.8,1435,1,22
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,18.1,23.0,23.1,1373,1,23
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,19.4,27.0,27.3,1157,1,24
15040004425812,00004d41-3200-0400-0000-0000004eb937,N23,1,10.54,60,33.79032,-7.158805,25.6,30.0,30.3,906,1,25
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,17.1,20.0,22.0,210,1,2
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,17.4,22.0,24.1,116,1,3
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,17.9,26.0,28.1,83,1,4
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,14.0,22.0,27.0,36,1,5
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,20.8,26.0,25.9,20,1,6
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,22.7,24.0,27.8,27,1,7
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,22.5,21.0,25.4,34,1,8
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,18.8,21.0,23.6,69,1,9
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,17.0,20.0,20.3,108,1,10
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,17.4,19.0,20.9,169,1,11
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,12.5,16.0,17.8,258,1,12
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,9.4,12.0,15.2,336,1,13
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,8.7,12.0,14.8,387,1,14
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,7.5,11.0,14.9,412,1,15
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,7.4,11.0,15.7,402,1,16
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,8.1,12.0,16.5,392,1,17
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,9.5,13.0,18.1,397,1,18
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,8.8,12.0,17.0,421,1,19
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,8.4,11.0,16.1,490,1,20
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,9.0,12.0,18.4,545,1,21
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,7.9,11.0,16.7,606,1,22
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,8.9,12.0,17.3,547,1,23
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,9.3,13.0,17.0,360,1,24
15040003406728,00004d41-3200-0400-0000-0000004eb938,شارع الحسن الثاني,1,10.2,60,33.7899475,-7.15881,13.7,16.0,19.1,219,1,25
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,16.3,21.0,21.8,1054,1,2
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,20.2,23.0,24.6,668,1,3
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,20.4,27.0,27.3,371,1,4
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,26.7,31.0,31.4,216,1,5
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,28.8,32.0,34.4,122,1,6
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,26.3,30.0,31.0,127,1,7
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,16.6,29.0,28.6,123,1,8
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,14.5,23.0,24.5,201,1,9
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,14.5,18.0,19.5,348,1,10
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,12.1,16.0,16.8,629,1,11
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,8.8,12.0,13.6,819,1,12
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.7,8.3,10.3,949,1,13
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.4,7.9,9.8,962,1,14
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.4,7.8,9.7,994,1,15
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.4,7.9,9.7,1097,1,16
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.4,7.9,10.0,1107,1,17
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,7.3,8.9,10.9,1201,1,18
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.6,8.2,10.2,1205,1,19
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,5.7,7.0,8.5,1096,1,20
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,5.5,6.8,7.8,1166,1,21
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,5.8,6.9,8.4,1155,1,22
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,6.4,7.8,9.5,1225,1,23
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,8.3,11.0,12.4,1325,1,24
15040003406727,00004d41-3200-0400-0000-0000004eb93a,N23,1,37.43,60,33.7901,-7.158829999999999,11.2,16.0,16.7,1125,1,25
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,34.5,38.0,38.6,645,1,2
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,35.8,40.0,40.2,415,1,3
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,40.2,42.0,43.1,219,1,4
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,40.6,44.0,44.7,139,1,5
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,38.2,44.0,44.7,80,1,6
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,43.8,46.0,46.6,85,1,7
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,42.1,46.0,46.2,72,1,8
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,38.5,41.0,41.5,113,1,9
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,33.1,37.0,37.2,188,1,10
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.8,36.0,35.1,376,1,11
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,26.9,33.0,32.4,478,1,12
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,26.4,32.0,31.6,641,1,13
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,24.3,32.0,32.2,684,1,14
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,28.5,34.0,33.3,657,1,15
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.4,34.0,34.3,712,1,16
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.3,36.0,35.8,700,1,17
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,30.7,35.0,35.3,785,1,18
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,30.0,35.0,34.9,797,1,19
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.4,34.0,33.7,769,1,20
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.6,35.0,33.9,883,1,21
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,29.6,34.0,33.9,895,1,22
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,28.5,36.0,34.9,903,1,23
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,31.6,36.0,35.8,817,1,24
15040004050497,00004d41-3200-0400-0000-000000549f06,,2,123.65,60,33.7877,-7.160315000000001,33.8,37.0,37.2,682,1,25
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,38.5,41.0,41.5,657,1,2
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,38.8,43.0,43.6,398,1,3
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,41.2,45.0,47.7,214,1,4
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,39.9,49.0,48.4,125,1,5
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,43.9,49.0,51.7,76,1,6
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,42.6,50.0,51.8,98,1,7
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,41.2,44.0,44.8,167,1,8
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,37.2,42.0,41.5,290,1,9
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,36.7,39.0,39.0,486,1,10
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,35.2,38.0,37.9,654,1,11
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,31.6,35.0,34.9,949,1,12
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,28.3,32.0,31.4,1162,1,13
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,22.8,29.0,27.9,1279,1,14
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,20.6,26.0,25.8,1218,1,15
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,19.0,28.0,26.4,1221,1,16
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,22.4,29.0,28.3,1258,1,17
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,26.3,32.0,31.1,1297,1,18
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,26.3,31.0,30.9,1255,1,19
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,25.7,30.0,29.7,1336,1,20
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,26.4,30.0,29.3,1462,1,21
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,25.1,30.0,28.9,1464,1,22
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,25.3,29.0,28.6,1397,1,23
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,29.8,33.0,32.8,1174,1,24
15040004546834,00004d41-3200-0400-0000-000000549f7f,N23,1,209.62,100,33.7927525,-7.159050000000001,33.2,37.0,36.6,909,1,25
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,30.9,36.0,36.2,679,1,2
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,28.7,37.0,37.5,418,1,3
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,37.5,40.0,41.6,219,1,4
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,31.4,40.0,40.0,124,1,5
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,38.4,45.0,45.3,83,1,6
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,38.8,42.0,43.7,101,1,7
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,17.3,37.0,36.3,168,1,8
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,24.3,35.0,34.4,279,1,9
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,28.3,33.0,33.0,491,1,10
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,25.6,32.0,31.3,662,1,11
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,22.3,28.0,28.0,940,1,12
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,20.0,26.0,25.2,1160,1,13
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,16.9,24.0,23.5,1260,1,14
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,14.6,22.0,22.7,1254,1,15
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,13.7,23.0,22.6,1260,1,16
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,16.6,25.0,24.6,1259,1,17
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,17.4,26.0,25.5,1298,1,18
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,19.3,27.0,26.2,1232,1,19
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,18.4,24.0,24.1,1332,1,20
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,19.3,25.0,24.7,1460,1,21
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,19.4,24.0,24.1,1446,1,22
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,18.9,25.0,24.5,1397,1,23
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,21.5,29.0,28.6,1171,1,24
15040004902215,00004d41-3200-0400-0000-000000549fa0,N23,1,18.05,60,33.79045,-7.158815000000001,25.8,32.0,31.9,915,1,25
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,36.9,40.0,40.1,675,1,2
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,36.4,42.0,41.8,409,1,3
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,42.1,45.0,47.0,217,1,4
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,37.4,45.0,45.3,124,1,5
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,42.0,50.0,49.4,82,1,6
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,43.7,47.0,48.3,100,1,7
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,35.8,41.0,41.6,167,1,8
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,34.2,40.0,39.0,282,1,9
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,33.2,37.0,36.7,486,1,10
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,32.0,36.0,35.3,657,1,11
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,29.4,33.0,32.5,930,1,12
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,26.6,30.0,29.8,1153,1,13
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,22.6,28.0,27.4,1250,1,14
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,20.5,26.0,26.1,1234,1,15
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,18.3,27.0,26.3,1229,1,16
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,22.9,29.0,28.6,1247,1,17
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,24.5,30.0,29.5,1279,1,18
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,25.6,31.0,30.1,1225,1,19
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,24.5,28.0,28.2,1317,1,20
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,25.6,29.0,28.6,1442,1,21
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,25.1,29.0,28.2,1444,1,22
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,24.9,28.0,28.1,1389,1,23
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,29.0,32.0,32.1,1164,1,24
15040002586235,00004d41-3200-0400-0000-000000549fa1,N23,1,151.33,60,33.791156,-7.158850000000001,32.6,36.0,35.9,903,1,25
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,33.3,41.0,42.5,198,1,2
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,36.1,39.0,42.0,128,1,3
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,38.8,42.0,46.0,74,1,4
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,40.2,48.0,48.9,30,1,5
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,39.9,40.0,44.5,35,1,6
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,31.6,41.0,41.4,26,1,7
15040003474242,00004d41-3200-0400-0000-000000549fac,شارع الحسن الثاني,1,89.01,60,33.79067333333333,-7.156783333333333,38.6,45.0,45.1,27,1,8
